Feature_ID,RowIdentifier,OrigIdentifier,Protein IDs,RefType,Majority protein IDs,Has_Contaminant_Flag,All_Reverse_Flag,Cow_Contaminant_Flag,Target_Species_Flag,Accession_Protein,GeneID,NumGenes,WarningLevel,Fasta headers,Symbol,Alias,Type,Location,Description,TMT11plex-Batch1_TMT-126C,TMT11plex-Batch2_TMT-126C
5250,sp~Q8R1F5~HYI_MOUSE,sp|Q8R1F5|HYI_MOUSE,sp|Q8R1F5|HYI_MOUSE,__Other,sp|Q8R1F5|HYI_MOUSE,0,0,0,1,Q8R1F5,68180,1,0,sp|Q8R1F5|HYI_MOUSE Putative hydroxypyruvate isomerase OS=Mus musculus OX=10090 GN=Hyi PE=1 SV=2,Hyi,2700033B16Rik 6430559E15Rik HT036,protein-coding,4|4_D2.1,hydroxypyruvate isomerase (putative) ||| Putative hydroxypyruvate isomerase,,12.90173353
1054,sp~P10404~ENV1_MOUSE;sp~P11370~ENV2_MOUSE,sp|P10404|ENV1_MOUSE;sp|P11370|ENV2_MOUSE,sp|P10404|ENV1_MOUSE;sp|P11370|ENV2_MOUSE,__Other,sp|P10404|ENV1_MOUSE,0,0,0,1,P11370 P10404,14352 105246904 108168376,3,3,sp|P10404|ENV1_MOUSE MLV-related proviral Env polyprotein OS=Mus musculus OX=10090 PE=1 SV=3,Fv4 Gm42102 Gm46620,Akvr-1 Fv-4,other|protein-coding,5_C3.3!5!18_E3!18,"Friend virus susceptibility 4 ||| Retrovirus-related Env polyprotein from Fv-4 locus ||| predicted gene, 42102 ||| predicted gene, 46620 ||| MLV-related proviral Env polyprotein",14.08142469,14.08142469
3404,sp~Q64695~EPCR_MOUSE,sp|Q64695|EPCR_MOUSE,sp|Q64695|EPCR_MOUSE,__Other,sp|Q64695|EPCR_MOUSE,0,0,0,1,Q64695,19124,1,0,sp|Q64695|EPCR_MOUSE Endothelial protein C receptor OS=Mus musculus OX=10090 GN=Procr PE=1 SV=3,Procr,AI325044 Ccca Ccd41 Epcr,protein-coding,2|2_H1,"protein C receptor, endothelial ||| Endothelial protein C receptor",8.723589832,8.723589832
892,sp~P01753~HVM09_MOUSE;sp~P01754~HVM10_MOUSE;sp~P06328~HVM49_MOUSE;sp~P06329~HVM50_MOUSE,sp|P06328|HVM49_MOUSE;sp|P01754|HVM10_MOUSE;sp|P01753|HVM09_MOUSE;sp|P06329|HVM50_MOUSE,sp|P01753|HVM09_MOUSE;sp|P01754|HVM10_MOUSE;sp|P06328|HVM49_MOUSE;sp|P06329|HVM50_MOUSE,__Other,sp|P01753|HVM09_MOUSE;sp|P01754|HVM10_MOUSE;sp|P06328|HVM49_MOUSE;sp|P06329|HVM50_MOUSE,0,0,0,1,P01754 P06328 P01753 P06329,16061 619916,2,3,sp|P06328|HVM49_MOUSE Ig heavy chain V region 1-72 OS=Mus musculus OX=10090 GN=Ighv1-72 PE=1 SV=2;sp|P01754|HVM10_MOUSE Ig heavy chain V region 1-62-3 OS=Mus musculus OX=10090 GN=Ighv1-62-3 PE=4 SV=2;sp|P01753|HVM09_MOUSE Ig heavy chain V region 186-1 OS=M,Igh-VJ558 Ighv1-72,AI893585 Gm16709 Ighv186-1,other,12_F2!12!12!12_F2,immunoglobulin heavy chain (J558 family) ||| Ig heavy chain V region 1-62-3 ||| immunoglobulin heavy variable 1-72 ||| Ig heavy chain V region 1-72 ||| Ig heavy chain V region 186-1 ||| Ig heavy chain V region AC38 15.3,13.35882252,13.35882252
962,sp~P01756~HVM12_MOUSE;sp~P01757~HVM13_MOUSE;sp~P03980~HVM48_MOUSE;sp~P06330~HVM51_MOUSE,sp|P06330|HVM51_MOUSE;sp|P01757|HVM13_MOUSE;sp|P01756|HVM12_MOUSE;sp|P03980|HVM48_MOUSE,sp|P01756|HVM12_MOUSE;sp|P01757|HVM13_MOUSE;sp|P03980|HVM48_MOUSE;sp|P06330|HVM51_MOUSE,__Other,sp|P01756|HVM12_MOUSE;sp|P01757|HVM13_MOUSE;sp|P06330|HVM51_MOUSE,0,0,0,1,P06330 P01757 P01756 P03980,380820,1,0,sp|P06330|HVM51_MOUSE Ig heavy chain V region AC38 205.12 OS=Mus musculus OX=10090 PE=1 SV=1;sp|P01757|HVM13_MOUSE Ig heavy chain V region J558 OS=Mus musculus OX=10090 PE=1 SV=1;sp|P01756|HVM12_MOUSE Ig heavy chain V region MOPC 104E OS=Mus musculus OX=10,IghmAC38.205.12,---,other,12|12_F2,Ig mu chain V region AC38 205.12 ||| Ig heavy chain V region AC38 205.12 ||| Ig heavy chain V region J558 ||| Ig heavy chain V region MOPC 104E ||| Ig heavy chain V region TEPC 1017,15.03088779,15.03088779
2397,sp~Q03146~DDR1_MOUSE,sp|Q03146|DDR1_MOUSE,sp|Q03146|DDR1_MOUSE,__Other,sp|Q03146|DDR1_MOUSE,0,0,0,1,Q03146,12305,1,0,sp|Q03146|DDR1_MOUSE Epithelial discoidin domain-containing receptor 1 OS=Mus musculus OX=10090 GN=Ddr1 PE=2 SV=2,Ddr1,6030432F18 AI323681 CD167a Cak Nep PTK3A,protein-coding,17_B1|17_18.7_cM,"discoidin domain receptor family, member 1 ||| Epithelial discoidin domain-containing receptor 1",11.64389895,11.64389895
7858,sp~Q9WVJ3~CBPQ_MOUSE,sp|Q9WVJ3|CBPQ_MOUSE,sp|Q9WVJ3|CBPQ_MOUSE,__Other,sp|Q9WVJ3|CBPQ_MOUSE,0,0,0,1,Q9WVJ3,54381,1,0,sp|Q9WVJ3|CBPQ_MOUSE Carboxypeptidase Q OS=Mus musculus OX=10090 GN=Cpq PE=1 SV=1,Cpq,1190003P12Rik 2610034C17Rik Hls2 Lal-1 Pgcp,protein-coding,15|15_B3.1,carboxypeptidase Q,14.86018773,14.86018773
882,sp~P01660~KV3A8_MOUSE,sp|P01660|KV3A8_MOUSE,sp|P01660|KV3A8_MOUSE,__Other,sp|P01660|KV3A8_MOUSE,0,0,0,1,P01660,---,0,1,sp|P01660|KV3A8_MOUSE Ig kappa chain V-III region PC 3741/TEPC 111 OS=Mus musculus OX=10090 PE=1 SV=1,---,---,---,---,Ig kappa chain V-III region PC 3741/TEPC 111,11.09447985,11.09447985
877,sp~P01642~KV5A9_MOUSE,sp|P01642|KV5A9_MOUSE,sp|P01642|KV5A9_MOUSE,__Other,sp|P01642|KV5A9_MOUSE,0,0,0,1,P01642,434037,1,0,sp|P01642|KV5A9_MOUSE Ig kappa chain V-V region L7 (Fragment) OS=Mus musculus OX=10090 GN=Gm10881 PE=1 SV=1,Igkv12-47,EG434037 Gm5574,pseudo,6_C1|6,immunoglobulin kappa variable 12-47 ||| Ig kappa chain V-V region L7,11.18610117,11.18610117
902,sp~P01864~GCAB_MOUSE,sp|P01864|GCAB_MOUSE,sp|P01864|GCAB_MOUSE,__Other,sp|P01864|GCAB_MOUSE,0,0,0,1,P01864,380793,1,0,sp|P01864|GCAB_MOUSE Ig gamma-2A chain C region secreted form OS=Mus musculus OX=10090 PE=1 SV=1,Ighg2a,1810060O09Rik Igh-1 Igh-1a,other,12_F2|12,immunoglobulin heavy constant gamma 2A ||| Ig gamma-2A chain C region secreted form,15.27473526,15.27473526
3552,sp~Q6P3A8~ODBB_MOUSE,sp|Q6P3A8|ODBB_MOUSE,sp|Q6P3A8|ODBB_MOUSE,__Other,sp|Q6P3A8|ODBB_MOUSE,0,0,0,1,Q6P3A8,12040,1,0,"sp|Q6P3A8|ODBB_MOUSE 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Bckdhb PE=1 SV=2",Bckdhb,BCKDE1B BCKDH-E1-beta,protein-coding,9|9_E2,"branched chain ketoacid dehydrogenase E1, beta polypeptide ||| 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",14.46564839,14.46564839
3107,sp~Q61114~BPIB1_MOUSE,sp|Q61114|BPIB1_MOUSE,sp|Q61114|BPIB1_MOUSE,__Other,sp|Q61114|BPIB1_MOUSE,0,0,0,1,Q61114,228801,1,0,sp|Q61114|BPIB1_MOUSE BPI fold-containing family B member 1 OS=Mus musculus OX=10090 GN=Bpifb1 PE=2 SV=4,Bpifb1,Lplunc1,protein-coding,2|2_H1,"BPI fold containing family B, member 1 ||| BPI fold-containing family B member 1",14.2844027,14.2844027
2359,sp~Q00897~A1AT4_MOUSE,sp|Q00897|A1AT4_MOUSE,sp|Q00897|A1AT4_MOUSE,__Other,sp|Q00897|A1AT4_MOUSE,0,0,0,1,Q00897,20703,1,0,sp|Q00897|A1AT4_MOUSE Alpha-1-antitrypsin 1-4 OS=Mus musculus OX=10090 GN=Serpina1d PE=1 SV=1,Serpina1d,AAT AI118301 DOM-7 Dom1 Dom4 PI4 Serpina1a Spi1-1 Spi1-4,protein-coding,12_E|12_52.98_cM,"serine (or cysteine) peptidase inhibitor, clade A, member 1D ||| Alpha-1-antitrypsin 1-4",14.44244161,14.44244161
5447,sp~Q8VCM5~MUL1_MOUSE,sp|Q8VCM5|MUL1_MOUSE,sp|Q8VCM5|MUL1_MOUSE,__Other,sp|Q8VCM5|MUL1_MOUSE,0,0,0,1,Q8VCM5,68350,1,0,sp|Q8VCM5|MUL1_MOUSE Mitochondrial ubiquitin ligase activator of NFKB 1 OS=Mus musculus OX=10090 GN=Mul1 PE=1 SV=2,Mul1,0610009K11Rik AV000801 Gide,protein-coding,4|4_D3,mitochondrial ubiquitin ligase activator of NFKB 1,10.90357613,10.90357613
889,sp~P01746~HVM02_MOUSE;sp~P01747~HVM03_MOUSE,sp|P01747|HVM03_MOUSE;sp|P01746|HVM02_MOUSE,sp|P01746|HVM02_MOUSE;sp|P01747|HVM03_MOUSE,__Other,sp|P01746|HVM02_MOUSE;sp|P01747|HVM03_MOUSE,0,0,0,1,P01747 P01746,238440,1,0,sp|P01747|HVM03_MOUSE Ig heavy chain V region 36-65 OS=Mus musculus OX=10090 PE=1 SV=1;sp|P01746|HVM02_MOUSE Ig heavy chain V region 93G7 OS=Mus musculus OX=10090 PE=2 SV=1,LOC238440,---,other,12|12_F2,Ig heavy chain V region ||| Ig heavy chain V region 36-65 ||| Ig heavy chain V region 93G7,12.8298173,12.8298173
1209,sp~P18531~HVM60_MOUSE,sp|P18531|HVM60_MOUSE,sp|P18531|HVM60_MOUSE,__Other,sp|P18531|HVM60_MOUSE,0,0,0,1,P18531,780829,1,0,sp|P18531|HVM60_MOUSE Ig heavy chain V region 3-6 OS=Mus musculus OX=10090 GN=Ighv3-6 PE=1 SV=1,Ighv3-6,Gm16932,other,12|12_F1,immunoglobulin heavy variable 3-6 ||| Ig heavy chain V region 3-6,13.16063816,13.16063816
879,sp~P01648~KV5AF_MOUSE;sp~P01649~KV5AG_MOUSE,sp|P01648|KV5AF_MOUSE;sp|P01649|KV5AG_MOUSE,sp|P01648|KV5AF_MOUSE;sp|P01649|KV5AG_MOUSE,__Other,sp|P01648|KV5AF_MOUSE;sp|P01649|KV5AG_MOUSE,0,0,0,1,P01648 P01649,---,0,1,sp|P01648|KV5AF_MOUSE Ig kappa chain V-V region HP 91A3 OS=Mus musculus OX=10090 PE=1 SV=1;sp|P01649|KV5AG_MOUSE Ig kappa chain V-V regions OS=Mus musculus OX=10090 PE=1 SV=1,---,---,---,---,Ig kappa chain V-V region HP 91A3 ||| Ig kappa chain V-V regions,10.55161214,
479,sp~O09130~NF2IP_MOUSE,sp|O09130|NF2IP_MOUSE,sp|O09130|NF2IP_MOUSE,__Other,sp|O09130|NF2IP_MOUSE,0,0,0,1,O09130,18020,1,0,sp|O09130|NF2IP_MOUSE NFATC2-interacting protein OS=Mus musculus OX=10090 GN=Nfatc2ip PE=1 SV=1,Nfatc2ip,D7Ertd304e NIP45,protein-coding,7_F3|7_69.01_cM,"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein ||| NFATC2-interacting protein",,8.144427842
878,sp~P01643~KV5AA_MOUSE;sp~P01644~KV5AB_MOUSE;sp~P01645~KV5AC_MOUSE;sp~P01646~KV5AD_MOUSE;sp~P01647~KV5AE_MOUSE;sp~P04946~KV5AM_MOUSE,sp|P01645|KV5AC_MOUSE;sp|P01644|KV5AB_MOUSE;sp|P01647|KV5AE_MOUSE;sp|P01646|KV5AD_MOUSE;sp|P01643|KV5AA_MOUSE;sp|P04946|KV5AM_MOUSE,sp|P01643|KV5AA_MOUSE;sp|P01644|KV5AB_MOUSE;sp|P01645|KV5AC_MOUSE;sp|P01646|KV5AD_MOUSE;sp|P01647|KV5AE_MOUSE;sp|P04946|KV5AM_MOUSE,__Other,sp|P01643|KV5AA_MOUSE;sp|P01644|KV5AB_MOUSE;sp|P01645|KV5AC_MOUSE;sp|P01646|KV5AD_MOUSE;sp|P01647|KV5AE_MOUSE,0,0,0,1,P01644 P01646 P01647 P01645 P01643 P04946,56304,1,0,sp|P01645|KV5AC_MOUSE Ig kappa chain V-V region HP 93G7 OS=Mus musculus OX=10090 PE=1 SV=1;sp|P01644|KV5AB_MOUSE Ig kappa chain V-V region HP R16.7 OS=Mus musculus OX=10090 PE=1 SV=1;sp|P01647|KV5AE_MOUSE Ig kappa chain V-V region HP 124E1 OS=Mus musculus,Ce9,---,other,6|6_C1,immunoglobulin light chain variable region ||| Ig kappa chain V-V region HP R16.7 ||| Ig kappa chain V-V region HP 123E6 ||| Ig kappa chain V-V region HP 124E1 ||| Ig kappa chain V-V region HP 93G7 ||| Ig kappa chain V-V region MOPC 173 ||| Ig kappa chain V-V region NQ5-89.4,14.59473629,14.59473629
5947,sp~Q923E4~SIR1_MOUSE,sp|Q923E4|SIR1_MOUSE,sp|Q923E4|SIR1_MOUSE,__Other,sp|Q923E4|SIR1_MOUSE,0,0,0,1,Q923E4,93759,1,0,sp|Q923E4|SIR1_MOUSE NAD-dependent protein deacetylase sirtuin-1 OS=Mus musculus OX=10090 GN=Sirt1 PE=1 SV=2,Sirt1,AA673258 SIR2L1 Sir2 Sir2a Sir2alpha,protein-coding,10|10_B4,sirtuin 1 ||| NAD-dependent protein deacetylase sirtuin-1,12.12435892,12.12435892
5338,sp~Q8R3P0~ACY2_MOUSE,sp|Q8R3P0|ACY2_MOUSE,sp|Q8R3P0|ACY2_MOUSE,__Other,sp|Q8R3P0|ACY2_MOUSE,0,0,0,1,Q8R3P0,11484,1,0,sp|Q8R3P0|ACY2_MOUSE Aspartoacylase OS=Mus musculus OX=10090 GN=Aspa PE=1 SV=2,Aspa,Acy-2 Acy2 nur7,protein-coding,11|11_B4,aspartoacylase,13.32818887,13.32818887
842,sp~O89020~AFAM_MOUSE;CON__REFSEQ:XP_585019,sp|O89020|AFAM_MOUSE;CON__REFSEQ:XP_585019,sp|O89020|AFAM_MOUSE;CON__REFSEQ:XP_585019,XP,sp|O89020|AFAM_MOUSE,2,0,0,1,O89020,280662,1,0,sp|O89020|AFAM_MOUSE Afamin OS=Mus musculus OX=10090 GN=Afm PE=1 SV=2,Afm,Alf alpha-Alb,protein-coding,5|5_E1,afamin,15.15247664,15.15247664
7542,sp~Q9QWV4~MLF1_MOUSE,sp|Q9QWV4|MLF1_MOUSE,sp|Q9QWV4|MLF1_MOUSE,__Other,sp|Q9QWV4|MLF1_MOUSE,0,0,0,1,Q9QWV4,17349,1,0,sp|Q9QWV4|MLF1_MOUSE Myeloid leukemia factor 1 OS=Mus musculus OX=10090 GN=Mlf1 PE=1 SV=1,Mlf1,HLS7,protein-coding,3_E1|3_30.91_cM,myeloid leukemia factor 1,,10.64018234
1488,sp~P35969~VGFR1_MOUSE,sp|P35969|VGFR1_MOUSE,sp|P35969|VGFR1_MOUSE,__Other,sp|P35969|VGFR1_MOUSE,0,0,0,1,P35969,14254,1,0,sp|P35969|VGFR1_MOUSE Vascular endothelial growth factor receptor 1 OS=Mus musculus OX=10090 GN=Flt1 PE=1 SV=1,Flt1,AI323757 Flt-1 VEGFR-1 VEGFR1 sFlt1,protein-coding,5_G3|5_87.01_cM,FMS-like tyrosine kinase 1 ||| Vascular endothelial growth factor receptor 1,13.27320583,13.27320583
1720,sp~P51910~APOD_MOUSE,sp|P51910|APOD_MOUSE,sp|P51910|APOD_MOUSE,__Other,sp|P51910|APOD_MOUSE,0,0,0,1,P51910,11815,1,0,sp|P51910|APOD_MOUSE Apolipoprotein D OS=Mus musculus OX=10090 GN=Apod PE=1 SV=1,Apod,---,protein-coding,16_B2|16_21.41_cM,apolipoprotein D,12.05494329,12.05494329
946,sp~P04940~KV6A6_MOUSE;sp~P04941~KV6A7_MOUSE;sp~P04943~KV6A9_MOUSE;sp~P04944~KV6AA_MOUSE,sp|P04944|KV6AA_MOUSE;sp|P04941|KV6A7_MOUSE;sp|P04940|KV6A6_MOUSE;sp|P04943|KV6A9_MOUSE,sp|P04940|KV6A6_MOUSE;sp|P04941|KV6A7_MOUSE;sp|P04943|KV6A9_MOUSE;sp|P04944|KV6AA_MOUSE,__Other,sp|P04940|KV6A6_MOUSE;sp|P04941|KV6A7_MOUSE;sp|P04943|KV6A9_MOUSE;sp|P04944|KV6AA_MOUSE,0,0,0,1,P04940 P04941 P04944 P04943,---,0,1,sp|P04944|KV6AA_MOUSE Ig kappa chain V-VI region NQ5-78.2.6 OS=Mus musculus OX=10090 PE=2 SV=1;sp|P04941|KV6A7_MOUSE Ig kappa chain V-VI region NQ2-48.2.2 OS=Mus musculus OX=10090 PE=2 SV=1;sp|P04940|KV6A6_MOUSE Ig kappa chain V-VI region NQ2-17.4.1 OS=Mus,---,---,---,---,Ig kappa chain V-VI region NQ2-17.4.1 ||| Ig kappa chain V-VI region NQ2-48.2.2 ||| Ig kappa chain V-VI region NQ5-78.2.6 ||| Ig kappa chain V-VI region NQ6-8.3.1,13.62825246,13.62825246
7084,sp~Q9DBX3~SUSD2_MOUSE,sp|Q9DBX3|SUSD2_MOUSE,sp|Q9DBX3|SUSD2_MOUSE,__Other,sp|Q9DBX3|SUSD2_MOUSE,0,0,0,1,Q9DBX3,71733,1,0,sp|Q9DBX3|SUSD2_MOUSE Sushi domain-containing protein 2 OS=Mus musculus OX=10090 GN=Susd2 PE=1 SV=1,Susd2,1200011D11Rik,protein-coding,10|10_C1,sushi domain containing 2 ||| Sushi domain-containing protein 2,15.29407226,15.29407226
6930,sp~Q9D8I1~MZB1_MOUSE,sp|Q9D8I1|MZB1_MOUSE,sp|Q9D8I1|MZB1_MOUSE,__Other,sp|Q9D8I1|MZB1_MOUSE,0,0,0,1,Q9D8I1,69816,1,0,sp|Q9D8I1|MZB1_MOUSE Marginal zone B- and B1-cell-specific protein OS=Mus musculus OX=10090 GN=Mzb1 PE=1 SV=2,Mzb1,2010001M09Rik AV064572 PACAP pERp1,protein-coding,18|18_B2,marginal zone B and B1 cell-specific protein 1 ||| Marginal zone B- and B1-cell-specific protein,14.32848849,14.32848849
985,sp~P07743~BPIA2_MOUSE,sp|P07743|BPIA2_MOUSE,sp|P07743|BPIA2_MOUSE,__Other,sp|P07743|BPIA2_MOUSE,0,0,0,1,P07743,19194,1,0,sp|P07743|BPIA2_MOUSE BPI fold-containing family A member 2 OS=Mus musculus OX=10090 GN=Bpifa2 PE=1 SV=1,Bpifa2,Bpifa2e Psp,protein-coding,2_H1|2_76.15_cM,"BPI fold containing family A, member 2 ||| BPI fold-containing family A member 2",,9.973295828
6967,sp~Q9D938~TM160_MOUSE,sp|Q9D938|TM160_MOUSE,sp|Q9D938|TM160_MOUSE,__Other,sp|Q9D938|TM160_MOUSE,0,0,0,1,Q9D938,69094,1,0,sp|Q9D938|TM160_MOUSE Transmembrane protein 160 OS=Mus musculus OX=10090 GN=Tmem160 PE=2 SV=1,Tmem160,1810008O21Rik,protein-coding,7|7_A2,transmembrane protein 160,10.66549246,10.66549246
898,sp~P01837~IGKC_MOUSE;CON__Q05B55,sp|P01837|IGKC_MOUSE;CON__Q05B55,sp|P01837|IGKC_MOUSE;CON__Q05B55,__Other,sp|P01837|IGKC_MOUSE,2,0,0,1,P01837,16071,1,0,sp|P01837|IGKC_MOUSE Immunoglobulin kappa constant OS=Mus musculus OX=10090 GN=Igkc PE=1 SV=2,Igkc,Igk-C,other,6_C1|6_32.04_cM,immunoglobulin kappa constant,16.75034172,16.75034172
876,sp~P01639~KV5A7_MOUSE,sp|P01639|KV5A7_MOUSE,sp|P01639|KV5A7_MOUSE,__Other,sp|P01639|KV5A7_MOUSE,0,0,0,1,P01639,---,1,0,sp|P01639|KV5A7_MOUSE Ig kappa chain V-V region MOPC 41 OS=Mus musculus OX=10090 GN=Gm5571 PE=1 SV=1,Gm5571,---,---,---,Ig kappa chain V-V region MOPC 41,12.19075759,12.19075759
4588,sp~Q8BYM7~RSH4A_MOUSE,sp|Q8BYM7|RSH4A_MOUSE,sp|Q8BYM7|RSH4A_MOUSE,__Other,sp|Q8BYM7|RSH4A_MOUSE,0,0,0,1,Q8BYM7,212892,1,0,sp|Q8BYM7|RSH4A_MOUSE Radial spoke head protein 4 homolog A OS=Mus musculus OX=10090 GN=Rsph4a PE=1 SV=2,Rsph4a,A230081C05 Rshl3,protein-coding,10|10_B1,radial spoke head 4 homolog A (Chlamydomonas) ||| Radial spoke head protein 4 homolog A,10.31543101,10.31543101
896,sp~P01819~HVM43_MOUSE;sp~P01820~HVM44_MOUSE;sp~P01821~HVM45_MOUSE,sp|P01820|HVM44_MOUSE;sp|P01819|HVM43_MOUSE;sp|P01821|HVM45_MOUSE,sp|P01819|HVM43_MOUSE;sp|P01820|HVM44_MOUSE;sp|P01821|HVM45_MOUSE,__Other,sp|P01819|HVM43_MOUSE;sp|P01820|HVM44_MOUSE,0,0,0,1,P01820 P01821 P01819,238412 668389,2,3,sp|P01820|HVM44_MOUSE Ig heavy chain V region PJ14 OS=Mus musculus OX=10090 PE=1 SV=1;sp|P01819|HVM43_MOUSE Ig heavy chain V region MOPC 141 OS=Mus musculus OX=10090 PE=4 SV=1,Ighv2-3 Ighv2-4,Gm16948 EG668389 Gm9145,other,12!12_F1,immunoglobulin heavy variable 2-3 ||| Ig heavy chain V region PJ14 ||| immunoglobulin heavy variable V2-4 ||| Ig heavy chain V region MC101 ||| Ig heavy chain V region MOPC 141,12.95416018,12.95416018
1243,sp~P15392~CP2A4_MOUSE;sp~P20852~CP2A5_MOUSE,sp|P20852|CP2A5_MOUSE;sp|P15392|CP2A4_MOUSE,sp|P15392|CP2A4_MOUSE;sp|P20852|CP2A5_MOUSE,__Other,sp|P15392|CP2A4_MOUSE;sp|P20852|CP2A5_MOUSE,0,0,0,1,P15392 P20852,13086 13087,2,3,sp|P20852|CP2A5_MOUSE Cytochrome P450 2A5 OS=Mus musculus OX=10090 GN=Cyp2a5 PE=2 SV=1;sp|P15392|CP2A4_MOUSE Cytochrome P450 2A4 OS=Mus musculus OX=10090 GN=Cyp2a4 PE=2 SV=3,Cyp2a4 Cyp2a5,AI893559 Cyp15a1 D7Ucla4 CYPIIA5 Coh Cyp15a2,protein-coding,7_A3!7_14.39_cM!7_A3!7_15.54_cM,"cytochrome P450, family 2, subfamily a, polypeptide 4 ||| Cytochrome P450 2A4 ||| cytochrome P450, family 2, subfamily a, polypeptide 5 ||| Cytochrome P450 2A5",,11.05526995
3547,sp~Q6P253~DMKN_MOUSE,sp|Q6P253|DMKN_MOUSE,sp|Q6P253|DMKN_MOUSE,__Other,sp|Q6P253|DMKN_MOUSE,0,0,0,1,Q6P253,73712,1,0,sp|Q6P253|DMKN_MOUSE Dermokine OS=Mus musculus OX=10090 GN=Dmkn PE=2 SV=2,Dmkn,1110014F24Rik AW561900 C130074A08 SK30 SK89 cI-36,protein-coding,7|7_B1,dermokine,12.31511916,12.31511916
903,sp~P01867~IGG2B_MOUSE,sp|P01867|IGG2B_MOUSE,sp|P01867|IGG2B_MOUSE,__Other,sp|P01867|IGG2B_MOUSE,0,0,0,1,P01867,16016,1,0,sp|P01867|IGG2B_MOUSE Ig gamma-2B chain C region OS=Mus musculus OX=10090 GN=Igh-3 PE=1 SV=3,Ighg2b,IgG2b Igh-3 gamma2b,other,12_F1|12_62.1_cM,immunoglobulin heavy constant gamma 2B ||| Ig gamma-2B chain C region,16.47551299,16.47551299
2483,sp~Q0P557~MIEAP_MOUSE,sp|Q0P557|MIEAP_MOUSE,sp|Q0P557|MIEAP_MOUSE,__Other,sp|Q0P557|MIEAP_MOUSE,0,0,0,1,Q0P557,73472,1,0,sp|Q0P557|MIEAP_MOUSE Mitochondria-eating protein OS=Mus musculus OX=10090 GN=Spata18 PE=1 SV=2,Spata18,1700067I02Rik,protein-coding,5|5_C3.3,spermatogenesis associated 18 ||| Mitochondria-eating protein,13.55634007,13.55634007
2906,sp~Q5M8M2~ODF3B_MOUSE,sp|Q5M8M2|ODF3B_MOUSE,sp|Q5M8M2|ODF3B_MOUSE,__Other,sp|Q5M8M2|ODF3B_MOUSE,0,0,0,1,Q5M8M2,70113,1,0,sp|Q5M8M2|ODF3B_MOUSE Outer dense fiber protein 3B OS=Mus musculus OX=10090 GN=Odf3b PE=2 SV=1,Odf3b,2010001J22Rik,protein-coding,15|15_E3,outer dense fiber of sperm tails 3B ||| Outer dense fiber protein 3B,,11.88713368
874,sp~P01636~KV5A4_MOUSE,sp|P01636|KV5A4_MOUSE,sp|P01636|KV5A4_MOUSE,__Other,sp|P01636|KV5A4_MOUSE,0,0,0,1,P01636,545851,1,0,sp|P01636|KV5A4_MOUSE Ig kappa chain V-V region MOPC 149 OS=Mus musculus OX=10090 PE=1 SV=1,Igkv12-44,Gm16851,other,6|6_C1,immunoglobulin kappa variable 12-44 ||| Ig kappa chain V-V region MOPC 149,13.05095432,13.05095432
869,sp~P01592~IGJ_MOUSE,sp|P01592|IGJ_MOUSE,sp|P01592|IGJ_MOUSE,__Other,sp|P01592|IGJ_MOUSE,0,0,0,1,P01592,16069,1,0,sp|P01592|IGJ_MOUSE Immunoglobulin J chain OS=Mus musculus OX=10090 GN=Jchain PE=1 SV=4,Jchain,9530090F24Rik AI323815 Igj Jch,protein-coding,5|5_E1,immunoglobulin joining chain ||| Immunoglobulin J chain,13.73438392,13.73438392
2277,sp~P97430~SLPI_MOUSE,sp|P97430|SLPI_MOUSE,sp|P97430|SLPI_MOUSE,__Other,sp|P97430|SLPI_MOUSE,0,0,0,1,P97430,20568,1,0,sp|P97430|SLPI_MOUSE Antileukoproteinase OS=Mus musculus OX=10090 GN=Slpi PE=1 SV=1,Slpi,ALP,protein-coding,2|2_H3,secretory leukocyte peptidase inhibitor ||| Antileukoproteinase,14.64597927,14.64597927
4727,sp~Q8C5N5~PDD2L_MOUSE,sp|Q8C5N5|PDD2L_MOUSE,sp|Q8C5N5|PDD2L_MOUSE,__Other,sp|Q8C5N5|PDD2L_MOUSE,0,0,0,1,Q8C5N5,68079,1,0,sp|Q8C5N5|PDD2L_MOUSE Programmed cell death protein 2-like OS=Mus musculus OX=10090 GN=Pdcd2l PE=1 SV=1,Pdcd2l,6030457N17Rik,protein-coding,7|7_B1,programmed cell death 2-like ||| Programmed cell death protein 2-like,10.41098127,
1198,sp~P17897~LYZ1_MOUSE,sp|P17897|LYZ1_MOUSE,sp|P17897|LYZ1_MOUSE,__Other,sp|P17897|LYZ1_MOUSE,0,0,0,1,P17897,17110,1,0,sp|P17897|LYZ1_MOUSE Lysozyme C-1 OS=Mus musculus OX=10090 GN=Lyz1 PE=1 SV=1,Lyz1,Lyz Lyzf3 Lzp-s,protein-coding,10|10_D2,lysozyme 1 ||| Lysozyme C-1,12.49822993,12.49822993
